Dealer ID,Dealer Name,Dealer Number,Dealer Comment,Dealer Address,Dealer City,Dealer State,dealer Iframe Map,Zip Code,Detail URL,Image From URL,Local Image URL,Title,Year,Make,Model,Vin,Price,Miles,Type,Model No,Trim,Stock,Engine Details,Transmission,Body Description,Fuel,Drive Info,MPG City,MPG Highway,Exterior Color,Star,Created Date,Batch No,Dealer Link,Monthly Pay,In Market,MPG,Interior Color,Drivetrain,Status,Dealer Inventory Count
CG-241000,Ruben's Auto Sales,N/A,Leather Seats · Navigation System · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=395352407/NONE/DEFAULT,Image not found,uploads/single_image/2015_Kia_Cadenza_Premium_N/A_N/A.jpg,2015 Kia Cadenza Premium,N/A,N/A,N/A,N/A,6900,180372 mi,Used,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,,2024-10-29 16:08:47,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=395352407/NONE/DEFAULT,146,,N/A,N/A,N/A,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Power Package · Navigation System · & more,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=392582289/NONE/DEFAULT,Image not found,uploads/single_image/2011_Ford_Expedition_XLT_1FMJU1H52BEF56116_4754818.jpg,2011 Ford Expedition XLT,2011,Ford,Expedition,1FMJU1H52BEF56116,9800,148586 mi,Used,,XLT,4754818,310 hp 5.4L V8 Flex Fuel Vehicle,Automatic,SUV / Crossover,Flex Fuel Vehicle,,,,Golden Bronze Metallic,,2024-10-29 16:08:53,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=392582289/NONE/DEFAULT,208,,17 MPG,N/A,4X2,Fair Deal,56,N/A
CG-241000,Ruben's Auto Sales,N/A,Steel Wheels,"2607 S Zarzamora St
San Antonio, TX 78207
http://www.rubensautosalesllc.net
Sales: (210) 224-0040",San Antonio,TX,,78207,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=394374507/NONE/DEFAULT,Image not found,uploads/single_image/2011_Ford_E_Series_E_250_Cargo_Van_1FTNE2EL3BDA47282_4761198.jpg,2011 Ford E-Series E-250 Cargo Van,2011,Ford,E-Series,1FTNE2EL3BDA47282,10700,165388 mi,Used,,E-250 Cargo Van,4761198,255 hp 5.4L V8 Flex Fuel Vehicle,Automatic,Van,Flex Fuel Vehicle,,,,Oxford White,,2024-10-29 16:09:00,1,https://www.cargurus.com/Cars/m-Rubens-Auto-Sales-sp342522#listing=394374507/NONE/DEFAULT,227,,14 MPG,Medium Flint,Rear-Wheel Drive,Fair Deal,56,N/A
CG-241000,Phoenix Motors,8336352091,Leather Seats · Sunroof/Moonroof · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=395024966/NONE/DEFAULT,Image not found,uploads/single_image/2019_Hyundai_Veloster_Turbo_Ultimate_FWD_KMHTH6AB2KU012960_012960.jpg,2019 Hyundai Veloster Turbo Ultimate FWD,2019,Hyundai,Veloster,KMHTH6AB2KU012960,15999,74894 mi,Used,,Turbo Ultimate FWD,012960,201 hp 1.6L I4,7-Speed Dual Clutch,Coupe,Gasoline,,,,Black,,2024-10-29 16:10:34,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=395024966/NONE/DEFAULT,330,,31 MPG,Black,Front-Wheel Drive,Good Deal,11,N/A
CG-241000,Phoenix Motors,8336352091,Navigation System · Alloy Wheels · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=398042812/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/10/16/51/2018_ford_f-150-pic-3714904176557867453-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2018_Ford_F_150_Lariat_SuperCrew_4WD_1FTEW1EG1JKC80307_C80307.jpg,2018 Ford F-150 Lariat SuperCrew 4WD,2018,Ford,F-150,1FTEW1EG1JKC80307,23999,140269 mi,Used,,Lariat SuperCrew 4WD,C80307,N/A,Automatic,Pickup Truck,N/A,,,,N/A,,2024-10-29 16:10:45,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=398042812/NONE/DEFAULT,508,,N/A,N/A,Four-Wheel Drive,Fair Deal,11,N/A
CG-241000,Phoenix Motors,8336352091,Navigation System · Alloy Wheels · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=398971510/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/20/01/49/2020_ford_f-150-pic-6095349584237984519-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2020_Ford_F_150_King_Ranch_SuperCrew_4WD_1FTEW1E46LFA98281_A98281.jpg,2020 Ford F-150 King Ranch SuperCrew 4WD,2020,Ford,F-150,1FTEW1E46LFA98281,29950,131903 mi,Used,,King Ranch SuperCrew 4WD,A98281,375 hp 3.5L V6,Automatic,Pickup Truck,Gasoline,,,,White,,2024-10-29 16:10:56,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=398971510/NONE/DEFAULT,601,,19 MPG,Brown,Four-Wheel Drive,Good Deal,11,New arrival
CG-241000,Phoenix Motors,8336352091,Alloy Wheels · Backup Camera · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=392489560/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/03/23/30/2015_ford_f-350_super_duty-pic-2521011682196965711-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Ford_F_350_Super_Duty_Lariat_Crew_Cab_4WD_1FT8W3BT2FEA55958_A55958.jpg,2015 Ford F-350 Super Duty Lariat Crew Cab 4WD,2015,Ford,F-350 Super Duty,1FT8W3BT2FEA55958,19950,233353 mi,Used,,Lariat Crew Cab 4WD,A55958,440 hp 6.7L V8 Biodiesel,6-Speed Automatic,Pickup Truck,Biodiesel,,,,Red,,2024-10-29 16:11:07,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=392489560/NONE/DEFAULT,422,,N/A,Black,Four-Wheel Drive,Great Deal,11,N/A
CG-241000,Phoenix Motors,8336352091,Sunroof/Moonroof · Navigation System · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=399431111/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/25/00/15/2016_ford_f-150-pic-184156384718878411-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Ford_F_150_Lariat_SuperCrew_4WD_1FTEW1EG2GKF11286_F11286.jpg,2016 Ford F-150 Lariat SuperCrew 4WD,2016,Ford,F-150,1FTEW1EG2GKF11286,24999,100998 mi,Used,,Lariat SuperCrew 4WD,F11286,3.5L V6,6-Speed Automatic,Pickup Truck,Gasoline,,,,Gray,,2024-10-29 16:11:18,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=399431111/NONE/DEFAULT,529,,19 MPG,Black,Four-Wheel Drive,Good Deal,11,New arrival
CG-241000,Phoenix Motors,8336352091,Alloy Wheels · Bluetooth · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=396193442/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/10/16/18/2014_jeep_wrangler-pic-981474200220423996-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2014_Jeep_Wrangler_Unlimited_Rubicon_4WD_1C4BJWFG9EL108166_108166.jpg,2014 Jeep Wrangler Unlimited Rubicon 4WD,2014,Jeep,Wrangler,1C4BJWFG9EL108166,18999,99003 mi,Used,,Unlimited Rubicon 4WD,108166,285 hp 3.6L V6,5-Speed Automatic,SUV / Crossover,Gasoline,,,,N/A,,2024-10-29 16:11:29,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=396193442/NONE/DEFAULT,402,,18 MPG,N/A,Four-Wheel Drive,Great Deal,11,N/A
CG-241000,Phoenix Motors,8336352091,Navigation System · Alloy Wheels · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=399431110/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/27/00/42/2015_ford_f-150-pic-8201020462508341321-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Ford_F_150_Lariat_SuperCrew_1FTEW1CG5FFA49462_A49462.jpg,2015 Ford F-150 Lariat SuperCrew,2015,Ford,F-150,1FTEW1CG5FFA49462,20999,113981 mi,Used,,Lariat SuperCrew,A49462,3.5L V6,6-Speed Automatic,Pickup Truck,Gasoline,,,,White,,2024-10-29 16:11:40,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=399431110/NONE/DEFAULT,445,,20 MPG,Black,4X2,Good Deal,11,New arrival
CG-241000,Phoenix Motors,8336352091,Leather Seats · Navigation System · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=395102792/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/08/06/51/2016_jeep_wrangler-pic-963717593867346149-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Jeep_Wrangler_Unlimited_Rubicon_4WD_1C4BJWFG4GL162400_162400.jpg,2016 Jeep Wrangler Unlimited Rubicon 4WD,2016,Jeep,Wrangler,1C4BJWFG4GL162400,18950,140903 mi,Used,,Unlimited Rubicon 4WD,162400,285 hp 3.6L V6,5-Speed Automatic,SUV / Crossover,Gasoline,,,,White,,2024-10-29 16:12:06,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=395102792/NONE/DEFAULT,401,,18 MPG,Black,Four-Wheel Drive,Good Deal,11,N/A
CG-241000,Phoenix Motors,8336352091,Leather Seats · Sunroof/Moonroof · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=386274100/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/01/01/40/2020_volkswagen_tiguan-pic-8493214216251089092-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2020_Volkswagen_Tiguan_SEL_FWD_3VV3B7AX7LM009759_Vw20207.jpg,2020 Volkswagen Tiguan SEL FWD,2020,Volkswagen,Tiguan,3VV3B7AX7LM009759,18999,98135 mi,Used,,SEL FWD,Vw20207,184 hp 2L I4,8-Speed Automatic,SUV / Crossover,Gasoline,,,,N/A,,2024-10-29 16:12:17,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=386274100/NONE/DEFAULT,381,,25 MPG,N/A,Front-Wheel Drive,Fair Deal,11,N/A
CG-241000,Phoenix Motors,8336352091,Leather Seats · Navigation System · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=392518435/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/10/00/59/2017_jeep_wrangler-pic-2775979991807732110-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_Jeep_Wrangler_Unlimited_Rubicon_Recon_4WD_1C4BJWFG4HL680539_680539.jpg,2017 Jeep Wrangler Unlimited Rubicon Recon 4WD,2017,Jeep,Wrangler,1C4BJWFG4HL680539,24999,137468 mi,Used,,Unlimited Rubicon Recon 4WD,680539,285 hp 3.6L V6,5-Speed Automatic,SUV / Crossover,Gasoline,,,,Brown (Beige),,2024-10-29 16:12:29,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=392518435/NONE/DEFAULT,529,,18 MPG,Black,Four-Wheel Drive,No Rating,11,N/A
CG-241000,Phoenix Motors,8336352091,Navigation System · Alloy Wheels · & more,"4414 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.phoenixmotorstx.com
Sales: (833) 635-2091",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=399431109/NONE/DEFAULT,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,uploads/single_image/2018_GMC_Sierra_1500_SLT_Crew_Cab_4WD_3GTU2NEC6JG605505_605505.jpg,2018 GMC Sierra 1500 SLT Crew Cab 4WD,2018,GMC,Sierra 1500,3GTU2NEC6JG605505,No Price Listed,137512 mi,Used,,SLT Crew Cab 4WD,605505,355 hp 5.3L V8,6-Speed Automatic Overdrive,Pickup Truck,Gasoline,,,,Red,,2024-10-29 16:12:39,1,https://www.cargurus.com/Cars/m-Phoenix-Motors-sp455669#listing=399431109/NONE/DEFAULT,0,,19 MPG,Brown,Four-Wheel Drive,No Rating,11,New arrival
CG-241000,210 Auto Center,2103615008,Navigation System · Alloy Wheels · & more,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=397663257/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/04/19/56/2017_buick_encore-pic-143218442528602245-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2017_Buick_Encore_Preferred_II_FWD_KL4CJBSB0HB026449_026449.jpg,2017 Buick Encore Preferred II FWD,2017,Buick,Encore,KL4CJBSB0HB026449,12999,34490 mi,Used,,Preferred II FWD,026449,138 hp 1.4L I4,6-Speed Automatic,SUV / Crossover,Gasoline,,,,Red (Copper),,2024-10-29 16:14:39,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=397663257/NONE/DEFAULT,275,,29 MPG,Black,Front-Wheel Drive,Great Deal,7,N/A
CG-241000,210 Auto Center,2103615008,Sunroof/Moonroof · Bluetooth · & more,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399804834/NONE/DEFAULT,https://cdn05.carsforsale.com/00e61a4223b62407a936ce26250810a84e/1280x960/2021-hyundai-elantra-sel-4dr-sedan.jpg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2021_Hyundai_Elantra_SEL_FWD_KMHLN4AG8MU091465_091465.jpg,2021 Hyundai Elantra SEL FWD,2021,Hyundai,Elantra,KMHLN4AG8MU091465,13995,74225 mi,Used,,SEL FWD,091465,147 hp 2L I4,Continuously Variable Transmission,Sedan,Gasoline,,,,Red,,2024-10-29 16:14:50,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399804834/NONE/DEFAULT,281,,36 MPG,Gray,Front-Wheel Drive,Great Deal,7,New arrival
CG-241000,210 Auto Center,2103615008,,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399078460/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/20/17/24/2012_honda_civic_coupe-pic-6689154547122646356-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2012_Honda_Civic_Coupe_LX_2HGFG3B52CH555520_555520.jpg,2012 Honda Civic Coupe LX,2012,Honda,Civic Coupe,2HGFG3B52CH555520,11999,57025 mi,Used,,LX,555520,140 hp 1.8L I4,5-Speed Automatic,Coupe,Gasoline,,,,White,,2024-10-29 16:15:01,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399078460/NONE/DEFAULT,254,,33 MPG,Black,Front-Wheel Drive,Good Deal,7,New arrival
CG-241000,210 Auto Center,2103615008,Bluetooth · Backup Camera · & more,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399804833/NONE/DEFAULT,https://cdn05.carsforsale.com/00f7307f67e52d5435ac7a86ea3723c705/1280x960/2016-nissan-rogue-sv-4dr-crossover.jpg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Nissan_Rogue_SV_FWD_KNMAT2MTXGP625180_625180.jpg,2016 Nissan Rogue SV FWD,2016,Nissan,Rogue,KNMAT2MTXGP625180,12999,58750 mi,Used,,SV FWD,625180,170 hp 2.5L I4,Continuously Variable Transmission,SUV / Crossover,Gasoline,,,,Silver,,2024-10-29 16:15:12,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399804833/NONE/DEFAULT,275,,29 MPG,Black,Front-Wheel Drive,Good Deal,7,New arrival
CG-241000,210 Auto Center,2103615008,,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=398463809/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/12/16/46/2015_ford_f-350_super_duty-pic-3741405329107429573-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2015_Ford_F_350_Super_Duty_XL_Crew_Cab_LB_1FT8W3AT7FEC38600_c386600.jpg,2015 Ford F-350 Super Duty XL Crew Cab LB,2015,Ford,F-350 Super Duty,1FT8W3AT7FEC38600,16999,123700 mi,Used,,XL Crew Cab LB,c386600,440 hp 6.7L V8 Biodiesel,6-Speed Automatic,Pickup Truck,Biodiesel,,,,White,,2024-10-29 16:15:23,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=398463809/NONE/DEFAULT,360,,N/A,Gray,4X2,No Rating,7,N/A
CG-241000,210 Auto Center,2103615008,Alloy Wheels · Bluetooth · & more,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399612228/NONE/DEFAULT,https://cdn05.carsforsale.com/00bc1690ac99e160762d8e462d91316888/1280x960/2020-ford-explorer-xlt-4dr-suv.jpg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2020_Ford_Explorer_XLT_RWD_1FMSK7DH3LGB05120_B05120.jpg,2020 Ford Explorer XLT RWD,2020,Ford,Explorer,1FMSK7DH3LGB05120,20895,83487 mi,Used,,XLT RWD,B05120,2.3L I4,Automatic,SUV / Crossover,Gasoline,,,,Green,,2024-10-29 16:15:35,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=399612228/NONE/DEFAULT,419,,24 MPG,Brown (Tan),Rear-Wheel Drive,No Rating,7,New arrival
CG-241000,210 Auto Center,2103615008,Alloy Wheels · Bluetooth · & more,"2904 Nogalitos Street
San Antonio, TX 78225 Map & directions
https://www.210autocenter.com
Sales: (210) 361-5008",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=398657626/NONE/DEFAULT,Image not found,uploads/single_image/2021_Jeep_Cherokee_Latitude_Plus_FWD_1C4PJLLB4MD183850_N/A.jpg,2021 Jeep Cherokee Latitude Plus FWD,2021,Jeep,Cherokee,1C4PJLLB4MD183850,14999,46557 mi,Used,,Latitude Plus FWD,N/A,180 hp 2.4L I4,9-Speed Automatic,SUV / Crossover,Gasoline,,,,Black (Charcoal),,2024-10-29 16:15:46,1,https://www.cargurus.com/Cars/m-210-Auto-Center-sp368431#listing=398657626/NONE/DEFAULT,301,,26 MPG,Black,Front-Wheel Drive,Uncertain,7,New arrival
CG-241000,Diamond Motors,2103617942,Navigation System · Alloy Wheels · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397252634/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/09/28/00/11/2016_chevrolet_camaro-pic-5088844499575073444-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Chevrolet_Camaro_2SS_Coupe_RWD_1G1FG1R73G0133348_133348.jpg,2016 Chevrolet Camaro 2SS Coupe RWD,2016,Chevrolet,Camaro,1G1FG1R73G0133348,32990,19978 mi,Used,,2SS Coupe RWD,133348,455 hp 6.2L V8,6-Speed Manual,Coupe,Gasoline,,,,N/A,,2024-10-29 16:16:48,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=397252634/NONE/DEFAULT,698,,20 MPG,N/A,Rear-Wheel Drive,Good Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Alloy Wheels,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398770427/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/17/00/34/2010_ford_f-150-pic-8630551532884361435-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2010_Ford_F_150_XLT_SuperCab_1FTEX1C82AFA68551_A68551.jpg,2010 Ford F-150 XLT SuperCab,2010,Ford,F-150,1FTEX1C82AFA68551,13990,75545 mi,Used,,XLT SuperCab,A68551,292 hp 4.6L V8,6-Speed Automatic Overdrive,Pickup Truck,Gasoline,,,,Silver,,2024-10-29 16:16:59,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398770427/NONE/DEFAULT,296,,N/A,Gray,4X2,Fair Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Navigation System · Alloy Wheels · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398970363/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/10/19/00/16/2016_chevrolet_malibu-pic-7666777052982447842-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Chevrolet_Malibu_1LT_FWD_1G1ZE5ST8GF275791_275791.jpg,2016 Chevrolet Malibu 1LT FWD,2016,Chevrolet,Malibu,1G1ZE5ST8GF275791,10900,118579 mi,Used,,1LT FWD,275791,160 hp 1.5L I4,6-Speed Automatic,Sedan,Gasoline,,,,Red,,2024-10-29 16:17:11,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=398970363/NONE/DEFAULT,231,,32 MPG,Black,Front-Wheel Drive,Fair Deal,43,New arrival
CG-241000,Diamond Motors,2103617942,Leather Seats · Sunroof/Moonroof · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=390477527/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/20/14/37/2016_nissan_rogue-pic-6865966563244320101-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2016_Nissan_Rogue_SL_FWD_5N1AT2MT4GC838080_838080.jpg,2016 Nissan Rogue SL FWD,2016,Nissan,Rogue,5N1AT2MT4GC838080,12490,101725 mi,Used,,SL FWD,838080,170 hp 2.5L I4,Continuously Variable Transmission,SUV / Crossover,Gasoline,,,,White,,2024-10-29 16:17:22,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=390477527/NONE/DEFAULT,265,,29 MPG,Gray,Front-Wheel Drive,Good Deal,43,N/A
CG-241000,Diamond Motors,2103617942,Leather Seats · Sunroof/Moonroof · & more,"4519 S Panam Expy
San Antonio, TX 78225 Map & directions
https://www.TheDiamondMotors.com
Sales: (210) 361-7942 Service: (210) 920-8088",San Antonio,TX,,78225,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=392878363/NONE/DEFAULT,https://static.cargurus.com/images/forsale/2024/08/08/00/19/2008_bmw_7_series-pic-2755893136794277392-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,uploads/single_image/2008_BMW_7_Series_750Li_RWD_WBAHN83518DT87363_T87363.jpg,2008 BMW 7 Series 750Li RWD,2008,BMW,7 Series,WBAHN83518DT87363,8990,97326 mi,Used,,750Li RWD,T87363,360 hp 4.8L V8,6-Speed Automatic Overdrive,Sedan,Gasoline,,,,Silver,,2024-10-29 16:17:33,1,https://www.cargurus.com/Cars/m-Diamond-Motors-sp433721#listing=392878363/NONE/DEFAULT,191,,N/A,Gray,Rear-Wheel Drive,Fair Deal,43,N/A
